"idCCAA_INE","idComunidad","comunidad","idProvincia","provincia","idMunicipio","municipio","num_incendios","supquemada"
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49209,"S VITERO",131,1580.8000
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49050,"COBREROS",131,307.9100
12,"03","GALICIA",27,"LUGO",27055,"SAMOS",131,1144.8400
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49181,"ROSINOS DE LA REQUEJADA",130,1114.8400
12,"03","GALICIA",15,"A CORUÑA",15050,"MONFERO",130,400.2200
12,"03","GALICIA",15,"A CORUÑA",15086,"TRAZO",129,482.5900
12,"03","GALICIA",32,"OURENSE",32002,"AMOEIRO",129,1316.8200
11,14,"EXTREMADURA",10,"CACERES",10131,"NAVALMORAL DE LA MATA",129,970.0500
11,14,"EXTREMADURA",10,"CACERES",10187,"TORRE DE DON MIGUEL",128,121.4900
"01","04","ANDALUCIA",11,"CADIZ",11035,"TARIFA",128,1317.6400
11,14,"EXTREMADURA",10,"CACERES",10035,"CABEZUELA DEL VALLE",128,811.8000
14,"08","MURCIA",30,"MURCIA",30013,"CALASPARRA",128,684.8900
12,"03","GALICIA",27,"LUGO",27017,"FOLGOSO DO COUREL",128,756.0400
"07",17,"CASTILLA Y LEON",24,"LEON",24196,"VEGA DE ESPINAREDA",127,1646.3100
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37046,"BEJAR",127,104.4300
12,"03","GALICIA",15,"A CORUÑA",15021,"CARRAL",127,166.2500
12,"03","GALICIA",15,"A CORUÑA",15055,"NEDA",127,641.2500
"04",15,"ILLES BALEARS","07","ILLES BALEARS","07054","SANTA EULALIA DEL RÍO",126,126.4200
12,"03","GALICIA",36,"PONTEVEDRA",36022,"GROVE, O",126,45.7900
"06","06","CANTABRIA",39,"CANTABRIA",39037,"LIÉRGANES",126,834.2400
"02",10,"ARAGON",50,"ZARAGOZA",50095,"EJEA DE LOS CABALLEROS",125,91.3400
12,"03","GALICIA",27,"LUGO",27047,"POBLA DO BROLLÓN, A",125,370.5300
12,"03","GALICIA",27,"LUGO",27008,"BÓVEDA",124,316.7200
"02",10,"ARAGON",50,"ZARAGOZA",50297,"ZARAGOZA",124,7677.5300
"09","02","CATALUÑA","08","BARCELONA","08279","TERRASSA",124,17.4300
"07",17,"CASTILLA Y LEON",24,"LEON",24202,"VILLABLINO",124,1970.5000
12,"03","GALICIA",32,"OURENSE",32075,"SAN CIBRAO DAS VIÑAS",124,787.0700
"07",17,"CASTILLA Y LEON",24,"LEON",24210,"VILLAGATON",123,1695.5600
12,"03","GALICIA",27,"LUGO",27052,"RIBAS DE SIL",123,1082.1400
12,"03","GALICIA",15,"A CORUÑA",15026,"CESURAS",123,138.5400
12,"03","GALICIA",15,"A CORUÑA",15040,"LAXE",122,520.0700
15,13,"NAVARRA",31,"NAVARRA",31068,"CASCANTE",122,40.2600
12,"03","GALICIA",36,"PONTEVEDRA",36029,"MOAÑA",122,53.9700
"06","06","CANTABRIA",39,"CANTABRIA",39026,"CORVERA DE TORANZO",121,626.1200
11,14,"EXTREMADURA",10,"CACERES",10116,"MALPARTIDA DE PLASENCIA",121,562.1000
12,"03","GALICIA",32,"OURENSE",32031,"ESGOS",121,1303.7800
12,"03","GALICIA",15,"A CORUÑA",15060,"OROSO",120,85.2300
12,"03","GALICIA",32,"OURENSE",32057,"PARADA DE SIL",120,450.8500
"03","05","ASTURIAS",33,"ASTURIAS",33052,"PROAZA",120,437.2600
11,14,"EXTREMADURA",10,"CACERES",10084,"GATA",120,1532.6200
10,"09","C. VALENCIANA",46,"VALENCIA",46213,"REQUENA",119,58.9800
12,"03","GALICIA",27,"LUGO",27026,"LÁNCARA",118,520.5000
12,"03","GALICIA",36,"PONTEVEDRA",36007,"CAMPO LAMEIRO",118,2459.0300
12,"03","GALICIA",27,"LUGO",27042,"PARADELA",118,273.2500
12,"03","GALICIA",27,"LUGO",27062,"TRIACASTELA",118,245.2200
12,"03","GALICIA",15,"A CORUÑA",15089,"VEDRA",117,75.8400
"05",12,"CANARIAS",35,"LAS PALMAS",35019,"SAN BARTOLOMÉ DE TIRAJANA",117,87.6400
"03","05","ASTURIAS",33,"ASTURIAS",33021,"CUDILLERO",116,269.2100
"06","06","CANTABRIA",39,"CANTABRIA",39089,"TUDANCA",116,1657.9600
12,"03","GALICIA",15,"A CORUÑA",15014,"CABANA DE BERGANTIÑOS",116,212.7700
"04",15,"ILLES BALEARS","07","ILLES BALEARS","07046","SANT ANTONI DE PORTMANY",114,14.7600
"09","02","CATALUÑA","08","BARCELONA","08019","BARCELONA",113,97.7100
"07",17,"CASTILLA Y LEON",24,"LEON",24198,"VEGA DE VALCARCE",113,1486.6400
12,"03","GALICIA",27,"LUGO",27021,"XERMADE",113,320.0200
"06","06","CANTABRIA",39,"CANTABRIA",39071,"SAN PEDRO DEL ROMERAL",112,749.4700
"07",17,"CASTILLA Y LEON",24,"LEON",24112,"PERANZANES",111,4186.4400
12,"03","GALICIA",15,"A CORUÑA",15017,"CAMBRE",111,27.2200
12,"03","GALICIA",32,"OURENSE",32078,"SARREAUS",111,307.5400
"07",17,"CASTILLA Y LEON",24,"LEON",24047,"CASTROCONTRIGO",111,13545.2900
"01","04","ANDALUCIA",11,"CADIZ",11007,"BARBATE",110,195.1800
14,"08","MURCIA",30,"MURCIA",30030,"MURCIA",110,44.3800
"07",17,"CASTILLA Y LEON",24,"LEON",24110,"PARAMO DEL SIL",110,1473.1200
"06","06","CANTABRIA",39,"CANTABRIA",39066,"RUENTE",110,1348.7700
11,14,"EXTREMADURA",10,"CACERES",10126,"MONTÁNCHEZ",109,258.0000
12,"03","GALICIA",36,"PONTEVEDRA",36048,"ROSAL, O",109,118.4100
"03","05","ASTURIAS",33,"ASTURIAS",33064,"SANTO ADRIANO",108,226.4900
12,"03","GALICIA",27,"LUGO",27011,"CASTROVERDE",108,335.4700
"01","04","ANDALUCIA",21,"HUELVA",21035,"GIBRALEÓN",108,309.1600
12,"03","GALICIA",27,"LUGO",27004,"BALEIRA",108,632.4100
12,"03","GALICIA",15,"A CORUÑA",15063,"OZA DOS RÍOS",108,165.4100
12,"03","GALICIA",32,"OURENSE",32080,"TEIXEIRA, A",108,318.7500
"04",15,"ILLES BALEARS","07","ILLES BALEARS","07040","PALMA",107,72.8500
14,"08","MURCIA",30,"MURCIA",30016,"CARTAGENA",106,801.8200
12,"03","GALICIA",32,"OURENSE",32025,"CENLLE",106,490.3100
12,"03","GALICIA",32,"OURENSE",32081,"TOÉN",106,446.7400
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49087,"GALLEGOS DEL RIO",105,884.2600
"07",17,"CASTILLA Y LEON",24,"LEON",24090,"LUCILLO",105,2546.1100
"01","04","ANDALUCIA","04","ALMERIA","04066","NÍJAR",104,1578.3700
"06","06","CANTABRIA",39,"CANTABRIA",39067,"RUESGA",103,1503.2300
11,14,"EXTREMADURA",10,"CACERES",10064,"CILLEROS",103,320.0800
12,"03","GALICIA",32,"OURENSE",32074,"SAN AMARO",103,98.3600
12,"03","GALICIA",32,"OURENSE",32040,"LEIRO",103,89.2900
"01","04","ANDALUCIA",21,"HUELVA",21021,"CARTAYA",103,266.4300
14,"08","MURCIA",30,"MURCIA",30022,"JUMILLA",102,95.2300
"06","06","CANTABRIA",39,"CANTABRIA",39078,"SANTIURDE DE TORANZO",102,470.9500
12,"03","GALICIA",15,"A CORUÑA",15079,"SANTISO",101,224.6200
12,"03","GALICIA",27,"LUGO",27043,"PÁRAMO, O",101,120.3500
12,"03","GALICIA",32,"OURENSE",32008,"BARBADÁS",101,203.5400
"03","05","ASTURIAS",33,"ASTURIAS",33055,"RIVADEDEVA",101,128.0700
"06","06","CANTABRIA",39,"CANTABRIA",39072,"SAN ROQUE DE RIOMIERA",100,2563.9600
"01","04","ANDALUCIA",23,"JAEN",23005,"ANDÚJAR",100,463.5000
12,"03","GALICIA",15,"A CORUÑA",15006,"ARZÚA",100,66.6000
"07",17,"CASTILLA Y LEON",24,"LEON",24030,"CACABELOS",100,285.6200
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37107,"CIUDAD RODRIGO",99,109.6100
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45061,"ESCALONA",99,417.8600
12,"03","GALICIA",15,"A CORUÑA",15023,"CEE",99,1320.3700
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49071,"FONFRIA",99,2059.4200
11,14,"EXTREMADURA",10,"CACERES",10184,"TORNO, EL",99,221.5400
15,13,"NAVARRA",31,"NAVARRA",31176,"MURCHANTE",99,18.5900
12,"03","GALICIA",15,"A CORUÑA",15058,"OLEIROS",98,64.2300
"04",15,"ILLES BALEARS","07","ILLES BALEARS","07050","SANT JOAN DE LABRITJA",98,1923.4200
12,"03","GALICIA",15,"A CORUÑA",15037,"FISTERRA",98,652.7700
12,"03","GALICIA",36,"PONTEVEDRA",36004,"BUEU",98,16.6300
"06","06","CANTABRIA",39,"CANTABRIA",39074,"SANTA MARIA DE CAYÓN",97,981.6200
15,13,"NAVARRA",31,"NAVARRA",31072,"CINTRUÉNIGO",97,42.5400
13,16,"MADRID",28,"MADRID",28096,"NAVALCARNERO",96,109.5200
"07",17,"CASTILLA Y LEON",24,"LEON",24123,"QUINTANA DEL CASTILLO",96,1370.1400
"07",17,"CASTILLA Y LEON",24,"LEON",24901,"VILLAMANÍN",96,1607.5800
"03","05","ASTURIAS",33,"ASTURIAS",33014,"CARREÑO",96,76.2300
"01","04","ANDALUCIA",29,"MALAGA",29067,"MÁLAGA",95,531.4800
"07",17,"CASTILLA Y LEON",24,"LEON",24049,"CASTROPODAME",93,1694.8500
13,16,"MADRID",28,"MADRID",28013,"ARANJUEZ",93,139.0100
12,"03","GALICIA",36,"PONTEVEDRA",36023,"GUARDA, A",93,62.4400
12,"03","GALICIA",15,"A CORUÑA",15038,"FRADES",93,94.8800
12,"03","GALICIA",27,"LUGO",27013,"CERVO",93,76.8000
12,"03","GALICIA",27,"LUGO",27045,"PEDRAFITA DO CEBREIRO",92,460.6100
"07",17,"CASTILLA Y LEON",24,"LEON",24114,"POLA DE GORDON LA",92,1132.6600
"06","06","CANTABRIA",39,"CANTABRIA",39094,"VALDERREDIBLE",91,823.3400
"06","06","CANTABRIA",39,"CANTABRIA",39081,"SARO",91,1214.4200
10,"09","C. VALENCIANA","03","ALICANTE","03065","ELX/ELCHE",91,143.0900
13,16,"MADRID",28,"MADRID",28068,"GUADARRAMA",90,132.7800
12,"03","GALICIA",15,"A CORUÑA",15022,"CEDEIRA",90,163.9900
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49143,"PALACIOS DE SANABRIA",90,261.6700
"06","06","CANTABRIA",39,"CANTABRIA",39056,"PUENTE VIESGO",90,668.9300
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37274,"SALAMANCA",90,120.1800
12,"03","GALICIA",15,"A CORUÑA",15016,"CAMARIÑAS",89,2482.1200
"04",15,"ILLES BALEARS","07","ILLES BALEARS","07048","SANT JOSEP DE SA TALAIA",89,15.2200
"07",17,"CASTILLA Y LEON",24,"LEON",24036,"CANDIN",88,1221.4200
12,"03","GALICIA",15,"A CORUÑA",15085,"TOURO",88,127.8000
"04",15,"ILLES BALEARS","07","ILLES BALEARS","07011","CALVIÀ",87,303.7000
15,13,"NAVARRA",31,"NAVARRA",31010,"ALTSASU/ALSASUA",87,35.3400
11,14,"EXTREMADURA","06","BADAJOZ","06035","CASTILBLANCO",87,611.8600
12,"03","GALICIA",32,"OURENSE",32072,"RÚA, A",87,95.1700
11,14,"EXTREMADURA",10,"CACERES",10067,"CORIA",87,160.8500
"09","02","CATALUÑA",17,"GIRONA",17079,"GIRONA",87,64.7100
"01","04","ANDALUCIA",41,"SEVILLA",41013,"AZNALCÓLLAR",86,129.1800
"01","04","ANDALUCIA",21,"HUELVA",21014,"BONARES",86,103.6400
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19245,"SACEDÓN",85,34.3900
12,"03","GALICIA",32,"OURENSE",32037,"XUNQUEIRA DE ESPADANEDO",85,447.7700
"03","05","ASTURIAS",33,"ASTURIAS",33078,"YERNES Y TAMEZA",85,323.9900
15,13,"NAVARRA",31,"NAVARRA",31227,"TAFALLA",84,16.3400
"01","04","ANDALUCIA",23,"JAEN",23094,"VÍLCHES",84,349.7500
"06","06","CANTABRIA",39,"CANTABRIA",39012,"CABEZÓN DE LA SAL",84,406.0000
10,"09","C. VALENCIANA",46,"VALENCIA",46017,"ALZIRA",84,45.4200
"08",11,"CASTILLA-MANCHA",13,"CIUDAD REAL",13015,"ALMODÓVAR DEL CAMPO",83,1271.7700
13,16,"MADRID",28,"MADRID",28133,"SAN MARTIN DE VALDEIGLESIAS",83,86.4500
"08",11,"CASTILLA-MANCHA","02","ALBACETE","02086","YESTE",83,29.0700
"06","06","CANTABRIA",39,"CANTABRIA",39093,"VALDEPRADO DEL RÍO",83,335.6700
"01","04","ANDALUCIA",41,"SEVILLA",41055,"LORA DEL RÍO",83,281.2800
"07",17,"CASTILLA Y LEON",24,"LEON",24164,"SENA DE LUNA",82,718.9900
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49176,"RIOFRIO DE ALISTE",82,919.6600
"08",11,"CASTILLA-MANCHA",13,"CIUDAD REAL",13063,"PIEDRABUENA",82,849.3500
"01","04","ANDALUCIA",41,"SEVILLA",41087,"SANLÚCAR LA MAYOR",82,140.6400
"07",17,"CASTILLA Y LEON",24,"LEON",24014,"BEMBIBRE",82,289.0000
"07",17,"CASTILLA Y LEON",24,"LEON",24009,"BALBOA",82,2422.8000
12,"03","GALICIA",32,"OURENSE",32022,"CASTRELO DE MIÑO",82,143.4600
12,"03","GALICIA",27,"LUGO",27046,"POL",81,77.2800
"04",15,"ILLES BALEARS","07","ILLES BALEARS","07044","POBLA, SA",81,134.4900
15,13,"NAVARRA",31,"NAVARRA",31057,"BUÑUEL",81,19.3400
11,14,"EXTREMADURA",10,"CACERES",10044,"CAÑAMERO",80,10086.8300
12,"03","GALICIA",27,"LUGO",27049,"PORTOMARÍN",80,313.8800
15,13,"NAVARRA",31,"NAVARRA",31169,"MILAGRO",80,15.3200
"07",17,"CASTILLA Y LEON",24,"LEON",24103,"OENCIA",80,2161.6800
"01","04","ANDALUCIA",41,"SEVILLA",41027,"CASTIBLANCO DE LOS ARROYOS",80,256.9900
13,16,"MADRID",28,"MADRID",28045,"COLMENAR VIEJO",80,168.9300
11,14,"EXTREMADURA",10,"CACERES",10128,"MORALEJA",79,358.8100
12,"03","GALICIA",27,"LUGO",27033,"MURAS",79,416.3600
15,13,"NAVARRA",31,"NAVARRA",31064,"CADREITA",79,25.3500
"07",17,"CASTILLA Y LEON",24,"LEON",24170,"TORRE DEL BIERZO",79,664.9800
"07",17,"CASTILLA Y LEON",24,"LEON",24132,"RIELLO",79,2394.9200
12,"03","GALICIA",15,"A CORUÑA",15076,"SAN SADURNIÑO",79,131.6700
"03","05","ASTURIAS",33,"ASTURIAS",33013,"CARAVIA",78,113.3200
"07",17,"CASTILLA Y LEON",24,"LEON",24169,"TORENO",78,758.2300
11,14,"EXTREMADURA","06","BADAJOZ","06060","GUAREÑA",78,115.0500
"01","04","ANDALUCIA",23,"JAEN",23055,"LINARES",78,264.6100
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37294,"STA MARTA DE TORMES",77,35.3700
12,"03","GALICIA",15,"A CORUÑA",15012,"BOQUEIXÓN-CASANOVA",77,271.7400
"02",10,"ARAGON",50,"ZARAGOZA",50298,"ZUERA",76,2285.5300
12,"03","GALICIA",15,"A CORUÑA",15033,"DODRO",76,92.9800
12,"03","GALICIA",32,"OURENSE",32027,"CORTEGADA",76,130.1800
"07",17,"CASTILLA Y LEON",24,"LEON",24152,"STA COLOMBA DE SOMOZA",76,620.1900
15,13,"NAVARRA",31,"NAVARRA",31260,"YERRI",76,26.7100
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49224,"TREFACIO",76,1033.4300
10,"09","C. VALENCIANA",46,"VALENCIA",46250,"VALENCIA",76,109.4600
12,"03","GALICIA",15,"A CORUÑA",15081,"SOMOZAS, AS",76,132.4500
"01","04","ANDALUCIA",23,"JAEN",23011,"BAÑOS DE LA ENCINA",75,567.9200
"07",17,"CASTILLA Y LEON","09","BURGOS","09413","VALLE DE VALDEBEZANA",75,464.0900
"01","04","ANDALUCIA",21,"HUELVA",21017,"CALAÑAS",74,3387.6000
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49166,"PUEBLA DE SANABRIA",74,361.6300
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45168,"TOLEDO",74,92.9400
"03","05","ASTURIAS",33,"ASTURIAS",33058,"RIOSA",74,298.9200
"06","06","CANTABRIA",39,"CANTABRIA",39021,"CIEZA",74,748.7300
"02",10,"ARAGON",22,"HUESCA",22158,"MONZÓN",73,117.5500
"06","06","CANTABRIA",39,"CANTABRIA",39045,"MIERA",73,1718.8300
"06","06","CANTABRIA",39,"CANTABRIA",39064,"RIOTUERTO",73,1463.4200
"06","06","CANTABRIA",39,"CANTABRIA",39022,"CILLORIGO DE LIÉBANA",73,301.4100
"07",17,"CASTILLA Y LEON",24,"LEON",24134,"ROBLA LA",73,699.7800
"07",17,"CASTILLA Y LEON",24,"LEON",24109,"PALACIOS DEL SIL",73,2065.7300
11,14,"EXTREMADURA",10,"CACERES",10109,"LOGROSÁN",73,946.2300
12,"03","GALICIA",32,"OURENSE",32090,"VILAR DE SANTOS",72,131.5900
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40194,"SEGOVIA",72,123.6700
"09","02","CATALUÑA",43,"TARRAGONA",43155,"TORTOSA",72,52.1500
"02",10,"ARAGON",50,"ZARAGOZA",50074,"CASPE",72,25.3300
"05",12,"CANARIAS",38,"S.C. TENERIFE",38027,"PASO, EL",72,797.9700
12,"03","GALICIA",15,"A CORUÑA",15010,"BOIMORTO",71,60.8300
"01","04","ANDALUCIA",11,"CADIZ",11020,"JEREZ DE LA FRONTERA",71,63.2900
"01","04","ANDALUCIA",14,"CORDOBA",14036,"HORNACHUELOS",71,99.0700
"03","05","ASTURIAS",33,"ASTURIAS",33072,"TEVERGA",70,401.6900
"07",17,"CASTILLA Y LEON",40,"SEGOVIA",40063,"CUELLAR",70,97.5800
"01","04","ANDALUCIA",21,"HUELVA",21046,"LUCENA DEL PUERTO",70,103.2800
"03","05","ASTURIAS",33,"ASTURIAS",33022,"DEGAÑA",70,1075.8000
11,14,"EXTREMADURA","06","BADAJOZ","06127","TALARRUBIAS",69,104.8000
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49110,"MANZANAL DE ARRIBA",69,177.1900
12,"03","GALICIA",15,"A CORUÑA",15008,"BERGONDO",69,15.2700
"08",11,"CASTILLA-MANCHA",19,"GUADALAJARA",19053,"BRIHUEGA",69,129.8200
"05",12,"CANARIAS",35,"LAS PALMAS",35033,"VEGA DE SAN MATEO",69,274.2400
10,"09","C. VALENCIANA",46,"VALENCIA",46220,"SAGUNT/SAGUNTO",69,83.0300
12,"03","GALICIA",27,"LUGO",27030,"MONDOÑEDO",68,29.2600
15,13,"NAVARRA",31,"NAVARRA",31173,"MONTEAGUDO",68,78.3600
"02",10,"ARAGON",50,"ZARAGOZA",50067,"CALATAYUD",68,104.2600
11,14,"EXTREMADURA",10,"CACERES",10017,"ALÍA",68,950.7100
"07",17,"CASTILLA Y LEON",24,"LEON",24007,"ARGANZA",68,128.1900
15,13,"NAVARRA",31,"NAVARRA",31163,"MARCILLA",68,18.4500
"01","04","ANDALUCIA","04","ALMERIA","04003","ADRA",68,425.6200
"01","04","ANDALUCIA",11,"CADIZ",11008,"BARRIOS, LOS",67,413.5100
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45153,"SAN PABLO DE LOS MONTES",67,475.2900
"07",17,"CASTILLA Y LEON",24,"LEON",24064,"CUBILLOS DEL SIL",67,69.7300
"01","04","ANDALUCIA",29,"MALAGA",29015,"ANTEQUERA",67,1053.4900
11,14,"EXTREMADURA",10,"CACERES",10041,"CAMINOMORISCO",67,733.2900
10,"09","C. VALENCIANA",46,"VALENCIA",46256,"VILAMARXANT",67,303.4300
11,14,"EXTREMADURA","06","BADAJOZ","06054","FUENTE DEL MAESTRE",66,2308.5500
"07",17,"CASTILLA Y LEON",24,"LEON",24102,"NOCEDA DEL BIERZO",66,363.8200
11,14,"EXTREMADURA",10,"CACERES",10146,"PINOFRANQUEADO",66,472.9600
12,"03","GALICIA",27,"LUGO",27048,"PONTENOVA, A",66,65.0500
11,14,"EXTREMADURA",10,"CACERES",10183,"TORNAVACAS",66,1865.6200
"06","06","CANTABRIA",39,"CANTABRIA",39041,"MAZCUERRAS",66,363.7500
12,"03","GALICIA",15,"A CORUÑA",15075,"SADA",66,32.9900
15,13,"NAVARRA",31,"NAVARRA",31191,"OLITE/ERRIBERI",66,22.5400
11,14,"EXTREMADURA","06","BADAJOZ","06018","BENQUERENCIA DE LA SERENA",66,1069.2900
"01","04","ANDALUCIA",29,"MALAGA",29084,"RONDA",65,119.1400
"01","04","ANDALUCIA",41,"SEVILLA",41049,"GUILLENA",65,598.4600
"01","04","ANDALUCIA",21,"HUELVA",21044,"LEPE",65,282.0000
14,"08","MURCIA",30,"MURCIA",30029,"MULA",65,41.3300
"07",17,"CASTILLA Y LEON",24,"LEON",24145,"S EMILIANO",65,1037.7600
"06","06","CANTABRIA",39,"CANTABRIA",39033,"HERRERÍAS",65,438.4600
"03","05","ASTURIAS",33,"ASTURIAS",33027,"GRANDAS DE SALIME",65,2044.0000
"09","02","CATALUÑA",25,"LLEIDA",25120,"LLEIDA",65,27.3900
"08",11,"CASTILLA-MANCHA","02","ALBACETE","02074","TOBARRA",65,102.4900
"03","05","ASTURIAS",33,"ASTURIAS",33017,"CASTROPOL",65,178.9200
"07",17,"CASTILLA Y LEON",24,"LEON",24083,"IGUEÑA",65,1055.2200
"01","04","ANDALUCIA",14,"CORDOBA",14013,"CABRA",65,75.0000
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45013,"ALMOROX",64,1823.6500
"02",10,"ARAGON",44,"TERUEL",44013,"ALCAÑIZ",64,56.7200
"06","06","CANTABRIA",39,"CANTABRIA",39030,"GURIEZO",64,184.3000
12,"03","GALICIA",32,"OURENSE",32011,"BEARIZ",64,324.4300
"07",17,"CASTILLA Y LEON",37,"SALAMANCA",37023,"ALDEATEJADA",64,120.9200
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45040,"CASAR DE ESCALONA, EL",64,217.5400
"01","04","ANDALUCIA",41,"SEVILLA",41033,"CONSTANTINA",64,104.9400
"09","02","CATALUÑA","08","BARCELONA","08301","VILADECANS",64,155.5100
12,"03","GALICIA",36,"PONTEVEDRA",36901,"ILLA DE AROUSA, A",64,41.1300
"09","02","CATALUÑA",17,"GIRONA",17155,"SALT",63,18.5500
"03","05","ASTURIAS",33,"ASTURIAS",33069,"SOTO DEL BARCO",63,137.0200
14,"08","MURCIA",30,"MURCIA",30028,"MORATALLA",63,50.2700
13,16,"MADRID",28,"MADRID",28044,"COLMENAREJO",63,185.4600
10,"09","C. VALENCIANA",46,"VALENCIA",46106,"CHELVA",63,782.3100
"08",11,"CASTILLA-MANCHA",45,"TOLEDO",45135,"PUEBLA DE ALMORADIEL, LA",62,113.4400
"07",17,"CASTILLA Y LEON",24,"LEON",24071,"FOLGOSO DE LA RIBERA",62,211.3300
"01","04","ANDALUCIA","04","ALMERIA","04029","BERJA",62,373.4300
"09","02","CATALUÑA",17,"GIRONA",17232,"VILOPRIU",62,575.5800
12,"03","GALICIA",32,"OURENSE",32060,"PETÍN",62,217.7100
"06","06","CANTABRIA",39,"CANTABRIA",39049,"PEÑARRUBIA",62,136.7000
"07",17,"CASTILLA Y LEON",24,"LEON",24029,"CABRILLANES",62,365.6900
"01","04","ANDALUCIA",41,"SEVILLA",41079,"PUEBLA DEL RÍO, LA",62,61.1400
"01","04","ANDALUCIA",11,"CADIZ",11004,"ALGECIRAS",62,832.8600
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49104,"MAHIDE",61,1405.6700
11,14,"EXTREMADURA",10,"CACERES",10003,"ACEBO",61,2354.6400
"01","04","ANDALUCIA",21,"HUELVA",21011,"BEAS",61,571.3600
"01","04","ANDALUCIA",14,"CORDOBA",14073,"VILLAVICIOSA DE CÓRDOBA",60,431.1800
11,14,"EXTREMADURA",10,"CACERES",10054,"CASAS DEL CASTAÑAR",60,137.4500
"05",12,"CANARIAS",38,"S.C. TENERIFE",38031,"REALEJOS, LOS",60,16946.5100
"09","02","CATALUÑA","08","BARCELONA","08161","PIERA",60,7.9800
"01","04","ANDALUCIA",18,"GRANADA",18087,"GRANADA",60,248.2400
12,"03","GALICIA",27,"LUGO",27066,"VIVEIRO",60,26.8800
11,14,"EXTREMADURA","06","BADAJOZ","06094","OLIVA DE MÉRIDA",60,662.1900
"07",17,"CASTILLA Y LEON",24,"LEON",24011,"BARJAS",60,2493.7200
"07",17,"CASTILLA Y LEON",24,"LEON",24022,"BORRENES",60,245.0900
"06","06","CANTABRIA",39,"CANTABRIA",39053,"POLACIONES",60,817.2200
13,16,"MADRID",28,"MADRID",28079,"MADRID",60,499.0800
"04",15,"ILLES BALEARS","07","ILLES BALEARS","07024","FORMENTERA",60,3.2100
"07",17,"CASTILLA Y LEON",24,"LEON",24043,"CASTRILLO DE CABRERA",60,2333.2900
"01","04","ANDALUCIA",29,"MALAGA",29041,"CASARES",60,1147.8300
"07",17,"CASTILLA Y LEON","05","AVILA","05189","POYALES DEL HOYO",59,29.1700
"09","02","CATALUÑA","08","BARCELONA","08089","GAVÀ",59,13.4500
10,"09","C. VALENCIANA",12,"CASTELLON",12084,"ONDA",59,256.9500
11,14,"EXTREMADURA","06","BADAJOZ","06085","MONESTERIO",59,1327.3000
"01","04","ANDALUCIA",21,"HUELVA",21040,"HINOJOS",59,60.0300
"04",15,"ILLES BALEARS","07","ILLES BALEARS","07005","ANDRATX",59,2453.9100
11,14,"EXTREMADURA",10,"CACERES",10065,"COLLADO",59,1156.2500
"07",17,"CASTILLA Y LEON","05","AVILA","05002","ADRADA LA",59,728.9800
12,"03","GALICIA",27,"LUGO",27044,"PASTORIZA, A",59,38.4600
"01","04","ANDALUCIA",18,"GRANADA",18158,"PINOS PUENTE",59,200.7600
12,"03","GALICIA",27,"LUGO",27038,"OUROL",59,224.9000
"07",17,"CASTILLA Y LEON","09","BURGOS","09059","BURGOS",59,139.5900
11,14,"EXTREMADURA",10,"CACERES",10215,"VILLASBUENAS DE GATA",59,31.6700
"07",17,"CASTILLA Y LEON",47,"VALLADOLID",47165,"TORDESILLAS",58,64.0900
11,14,"EXTREMADURA","06","BADAJOZ","06087","MONTERRUBIO DE LA SERENA",58,471.8200
11,14,"EXTREMADURA",10,"CACERES",10100,"HOYOS",58,35.4500
"01","04","ANDALUCIA",41,"SEVILLA",41023,"CANTILLANA",58,275.6600
13,16,"MADRID",28,"MADRID",28054,"ESCORIAL, EL",58,103.0700
"06","06","CANTABRIA",39,"CANTABRIA",39096,"VEGA DE LIÉBANA",58,367.3900
15,13,"NAVARRA",31,"NAVARRA",31054,"BERTIZARANA",58,193.5900
"01","04","ANDALUCIA",21,"HUELVA",21004,"ALMONASTER LA REAL",58,3107.8400
"07",17,"CASTILLA Y LEON",49,"ZAMORA",49264,"VILLAR DEL BUEY",58,662.6300
15,13,"NAVARRA",31,"NAVARRA",31202,"PERALTA/AZKOIEN",58,13.6000
11,14,"EXTREMADURA",10,"CACERES",10127,"MONTEHERMOSO",58,222.8800
"01","04","ANDALUCIA",23,"JAEN",23024,"CAROLINA, LA",57,380.0500
