idCCAA_INE,comunidad,idProvincia,provincia,idMunicipio,municipio,num_incendios,SUPQUEMADA
08,"CASTILLA-MANCHA",16,"CUENCA",16044,"CAMPILLOS-SIERRA",3,0.21
08,"CASTILLA-MANCHA",16,"CUENCA",16058,"CARRASCOSA DE HARO",3,0.18
08,"CASTILLA-MANCHA",16,"CUENCA",16174,"PUEBLA DEL SALVADOR",3,0.05
08,"CASTILLA-MANCHA",16,"CUENCA",16237,"VALVERDEJO",2,6.95
08,"CASTILLA-MANCHA",16,"CUENCA",16038,"BUCIEGAS",2,5.02
08,"CASTILLA-MANCHA",16,"CUENCA",16020,"ARANDILLA DEL ARROYO",2,4.43
08,"CASTILLA-MANCHA",16,"CUENCA",16159,"PINAREJO",2,3.61
08,"CASTILLA-MANCHA",16,"CUENCA",16004,"ALBALADEJO DEL CUENDE",2,2.68
08,"CASTILLA-MANCHA",16,"CUENCA",16099,"HINOJOSA, LA",2,2.3
08,"CASTILLA-MANCHA",16,"CUENCA",16016,"ALMENDROS",2,2.1
08,"CASTILLA-MANCHA",16,"CUENCA",16176,"RADA DE HARO",2,2.01
08,"CASTILLA-MANCHA",16,"CUENCA",16039,"BUENACHE DE ALARCÓN",2,1.7
08,"CASTILLA-MANCHA",16,"CUENCA",16011,"ALCOHUJATE",2,1.11
08,"CASTILLA-MANCHA",16,"CUENCA",16166,"POZOAMARGO",2,1.05
08,"CASTILLA-MANCHA",16,"CUENCA",16269,"VILLARES DEL SAZ",2,0.95
08,"CASTILLA-MANCHA",16,"CUENCA",16086,"FUENTE DE PEDRO NAHARRO",2,0.65
08,"CASTILLA-MANCHA",16,"CUENCA",16276,"YÉMEDA",2,0.65
08,"CASTILLA-MANCHA",16,"CUENCA",16228,"VALDEOLIVAS",2,0.62
08,"CASTILLA-MANCHA",16,"CUENCA",16181,"ROZALÉN DEL MONTE",2,0.51
08,"CASTILLA-MANCHA",16,"CUENCA",16005,"ALBALATE DE LAS NOGUERAS",2,0.24
08,"CASTILLA-MANCHA",16,"CUENCA",16062,"CASAS DE GARCIMOLINA",2,0.11
08,"CASTILLA-MANCHA",16,"CUENCA",16031,"BEAMUD",2,0.07
08,"CASTILLA-MANCHA",16,"CUENCA",16239,"VEGA DEL CODORNO",2,0.05
08,"CASTILLA-MANCHA",16,"CUENCA",16085,"FRONTERA, LA",2,0.04
08,"CASTILLA-MANCHA",16,"CUENCA",16068,"CASTILLEJO DE INIESTA",2,0.03
08,"CASTILLA-MANCHA",16,"CUENCA",16116,"LAGUNASECA",2,0.03
08,"CASTILLA-MANCHA",16,"CUENCA",16095,"GRAJA DE CAMPALBO",2,0.02
08,"CASTILLA-MANCHA",16,"CUENCA",16103,"HONTANAYA",1,7
08,"CASTILLA-MANCHA",16,"CUENCA",16172,"PUEBLA DE ALMENARA",1,6
08,"CASTILLA-MANCHA",16,"CUENCA",16217,"TRIBALDOS",1,2.8
08,"CASTILLA-MANCHA",16,"CUENCA",16143,"OLMEDILLA DE ELIZ",1,2
08,"CASTILLA-MANCHA",16,"CUENCA",16087,"FUENTELESPINO DE HARO",1,1
08,"CASTILLA-MANCHA",16,"CUENCA",16151,"PAREDES",1,1
08,"CASTILLA-MANCHA",16,"CUENCA",16270,"VILLARRUBIO",1,0.77
08,"CASTILLA-MANCHA",16,"CUENCA",16213,"TORRUBIA DEL CASTILLO",1,0.6
08,"CASTILLA-MANCHA",16,"CUENCA",16026,"ATALAYA DEL CAÑAVATE",1,0.4
08,"CASTILLA-MANCHA",16,"CUENCA",16140,"OLMEDA DE LA CUESTA",1,0.15
08,"CASTILLA-MANCHA",16,"CUENCA",16025,"ARRANCACEPAS",1,0.1
08,"CASTILLA-MANCHA",16,"CUENCA",16216,"TRESJUNCOS",1,0.1
08,"CASTILLA-MANCHA",16,"CUENCA",16129,"MONTALBANEJO",1,0.05
08,"CASTILLA-MANCHA",16,"CUENCA",16273,"VILLAVERDE Y PASACONSOL",1,0.03
08,"CASTILLA-MANCHA",16,"CUENCA",16063,"CASAS DE GUIJARRO",1,0.01
08,"CASTILLA-MANCHA",16,"CUENCA",16231,"VALHERMOSO DE LA FUENTE",1,0.01
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19130,"GUADALAJARA",147,166.49
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19245,"SACEDÓN",76,27.98
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19053,"BRIHUEGA",51,108.28
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19257,"SIGÜENZA",42,39.92
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19293,"UCEDA",40,254.59
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19152,"ILLANA",36,32.96
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19086,"CIFUENTES",36,27.12
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19171,"MARCHAMALO",32,9.99
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19151,"HUMANES",31,489.76
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19067,"CARDOSO DE LA SIERRA, EL",30,209.21
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19006,"ALBALATE DE ZORITA",30,29.58
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19192,"MONDÉJAR",30,24.17
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19212,"PASTRANA",29,720.63
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19058,"CABANILLAS DEL CAMPO",29,14.95
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19290,"TRIJUEQUE",29,14.5
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19021,"ALMOGUERA",27,41.54
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19117,"FONTANAR",27,17.51
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19046,"AZUQUECA DE HENARES",25,30.13
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19037,"ARBANCÓN",25,4.07
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19071,"CASAR, EL",24,97.11
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19331,"YUNQUERA DE HENARES",24,33.36
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19291,"TRILLO",24,22.84
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19099,"CORDUENTE",22,17.34
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19113,"ESPINOSA DE HENARES",22,15.7
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19092,"COGOLLUDO",21,13.72
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19102,"CUBILLO DE UCEDA, EL",20,186.13
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19143,"HORCHE",20,11.45
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19333,"ZAOREJAS",19,24.22
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19105,"CHILOECHES",18,45.74
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19190,"MOLINA DE ARAGÓN",18,7.43
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19300,"VALDEAVERUELO",17,119.44
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19280,"TORREJÓN DEL REY",17,24.34
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19024,"ALOVERA",17,9.63
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19107,"DRIEBES",16,34.62
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19138,"HITA",16,12.08
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19124,"FUENTENOVILLA",16,3.77
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19045,"AUÑÓN",15,33.49
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19232,"RECUENCO, EL",15,4.5
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19126,"GALÁPAGOS",14,137.28
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19011,"ALCOLEA DEL PINAR",14,88.58
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19159,"LEDANCA",14,37.56
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19160,"LORANCA DE TAJUÑA",14,13.53
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19335,"ZORITA DE LOS CANES",14,6.27
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19327,"YEBRA",14,5.11
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19179,"MEMBRILLERA",13,46.5
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19088,"CIRUELAS",13,17.19
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19317,"VILLANUEVA DE ALCORÓN",13,2.84
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19156,"JADRAQUE",12,59.88
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19060,"CAMPILLO DE RANAS",12,8.82
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19211,"PAREJA",12,5.03
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19175,"MAZARETE",12,0.92
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19193,"MONTARRÓN",11,37.64
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19127,"GALVE DE SORBE",11,33.15
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19326,"YEBES",11,8.84
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19299,"VALDEAVELLANO",10,22.54
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19242,"ROMANONES",10,21.05
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19274,"TORIJA",10,9.22
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19036,"ARANZUEQUE",10,6.65
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19009,"ALCOCER",10,5.79
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19103,"CHECA",10,5.73
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19262,"TAMAJÓN",10,2.62
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19225,"POZO DE GUADALAJARA",9,11.83
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19305,"VALDEPEÑAS DE LA SIERRA",9,8.32
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19032,"ANGUITA",9,7.12
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19286,"TÓRTOLA DE HENARES",9,6.79
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19223,"POVEDA DE LA SIERRA",9,0.5
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19214,"PEÑALÉN",9,0.31
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19168,"MANDAYONA",8,14.2
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19040,"ARMALLONES",8,5.7
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19082,"CENTENERA",8,3.09
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19022,"ALMONACID DE ZORITA",8,1.35
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19007,"ALBARES",8,1.27
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19283,"TORREMOCHA DEL PINAR",8,1.18
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19325,"VIÑUELAS",7,246.85
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19121,"FUENTELENCINA",7,15.94
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19108,"DURÓN",7,6.62
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19301,"VALDECONCHA",7,5.27
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19096,"CONDEMIOS DE ARRIBA",7,4.17
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19220,"PIOZ",7,3.98
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19170,"MARANCHÓN",7,3.97
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19213,"PEDREGAL, EL",7,3.4
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19051,"BERNINCHES",7,3.32
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19065,"CANTALOJAS",7,0.43
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19033,"ANQUELA DEL DUCADO",7,0.31
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19208,"PÁLMACES DE JADRAQUE",6,46.2
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19229,"PUEBLA DE VALLES",6,32.2
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19055,"BUJALARO",6,20.34
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19215,"PEÑALVER",6,13.44
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19054,"BUDIA",6,12.87
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19044,"ATIENZA",6,12.04
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19185,"MIÑOSA, LA",6,10.53
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19266,"TENDILLA",6,6.33
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19166,"MÁLAGA DEL FRESNO",6,6.31
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19178,"MEGINA",6,4.3
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19254,"SELAS",6,3.11
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19322,"VILLASECA DE HENARES",6,2.22
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19247,"SALMERÓN",6,2.08
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19172,"MASEGOSO DE TAJUÑA",6,1.5
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19321,"VILLARES DE JADRAQUE",6,1.49
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19174,"MATILLAS",6,1.42
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19216,"PERALEJOS DE LAS TRUCHAS",6,1.02
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19289,"TRAID",6,0.65
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19264,"TARAVILLA",6,0.38
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19298,"VALDEARENAS",5,85.72
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19161,"LUPIANA",5,38.21
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19135,"HIENDELAENCINA",5,26.32
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19196,"MUDUEX",5,20.76
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19110,"ESCAMILLA",5,14.03
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19248,"SAN ANDRÉS DEL CONGOSTO",5,7.44
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19282,"TORREMOCHA DEL CAMPO",5,6.18
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19252,"SAYATÓN",5,5.38
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19230,"QUER",5,4.25
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19120,"FUENTELAHIGUERA DE ALBATAGES",5,3.01
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19189,"MOHERNANDO",5,2.12
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19125,"GAJANEJOS",5,1.78
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19090,"COBETA",5,1.24
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19259,"SOMOLINOS",5,1.15
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19038,"ARBETETA",5,0.86
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19089,"CIRUELOS DEL PINAR",5,0.58
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19235,"RIBA DE SAELICES",4,12743.23
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19239,"ROBLEDILLO DE MOHERNANDO",4,5.82
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19150,"HUEVA",4,3.5
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19194,"MORATILLA DE LOS MELEROS",4,3.29
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19224,"POZO DE ALMOGUERA",4,2.73
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19106,"CHILLARÓN DEL REY",4,2.72
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19227,"PRADOS REDONDOS",4,2.39
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19078,"CASTILFORTE",4,2.06
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19297,"VALDARACHAS",4,1.82
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19111,"ESCARICHE",4,1.67
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19005,"ALARILLA",4,1.51
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19263,"TARAGUDO",4,1.34
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19176,"MAZUECOS",4,1.06
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19142,"HONTOBA",4,0.95
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19041,"ARMUÑA DE TAJUÑA",4,0.9
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19279,"TORRE DEL BURGO",4,0.85
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19234,"RETIENDAS",4,0.73
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19267,"TERZAGA",4,0.61
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19133,"HERAS DE AYUSO",4,0.28
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19310,"VALTABLADO DEL RÍO",4,0.18
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19145,"HORTEZUELA DE OCÉN",4,0.15
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19002,"ABLANQUE",4,0.09
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19303,"VALDELCUBO",3,27.27
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19240,"ROBLEDO DE CORPES",3,19.2
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19199,"OCENTEJO",3,8.81
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19187,"MIRALRÍO",3,6.05
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19324,"VILLEL DE MESA",3,5.8
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19304,"VALDENUÑO FERNÁNDEZ",3,5.77
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19269,"TOBA, LA",3,4.51
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19136,"HIJES",3,4.42
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19209,"PARDOS",3,3.73
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19330,"YÉLAMOS DE ARRIBA",3,3.35
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19210,"PAREDES DE SIGÜENZA",3,2.93
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19018,"ALHÓNDIGA",3,2.1
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19163,"LUZÓN",3,2.1
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19066,"CAÑIZAR",3,2.08
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19251,"SAÚCA",3,1.8
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19332,"YUNTA, LA",3,1.21
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19020,"ALMADRONES",3,1.11
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19162,"LUZAGA",3,1.06
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19155,"IRUESTE",3,1.02
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19182,"MIERLA, LA",3,0.89
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19228,"PUEBLA DE BELEÑA",3,0.72
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19048,"BAÑOS DE TAJO",3,0.68
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19311,"VALVERDE DE LOS ARROYOS",3,0.66
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19302,"VALDEGRUDAS",3,0.56
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19064,"CANREDONDO",3,0.52
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19173,"MATARRUBIA",3,0.43
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19319,"VILLANUEVA DE LA TORRE",3,0.3
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19237,"RILLO DE GALLO",3,0.24
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19080,"CENDEJAS DE ENMEDIO",3,0.14
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19153,"INIÉSTOLA",3,0.04
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19258,"SOLANILLOS DEL EXTREMO",3,0.04
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19050,"BARRIOPEDRO",2,12.3
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19265,"TARTANEDO",2,9.9
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19165,"MAJAELRAYO",2,8.3
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19027,"ALUSTANTE",2,5.5
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19329,"YÉLAMOS DE ABAJO",2,5.2
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19039,"ARGECILLA",2,5
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19059,"CAMPILLO DE DUEÑAS",2,5
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19186,"MIRABUENO",2,3.5
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19200,"OLIVAR, EL",2,3.03
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19198,"NEGREDO",2,3
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19271,"TORDELLEGO",2,2.5
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19218,"PINILLA DE JADRAQUE",2,2.4
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19008,"ALBENDIEGO",2,2.03
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19057,"BUSTARES",2,1.6
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19226,"PRÁDENA DE ATIENZA",2,1.55
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19016,"ALGAR DE MESA",2,1.4
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19031,"ANGÓN",2,1.25
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19003,"ADOBES",2,1.1
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19249,"SAN ANDRÉS DEL REY",2,1.1
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19334,"ZARZUELA DE JADRAQUE",2,1.07
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19139,"HOMBRADOS",2,1.04
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19197,"NAVAS DE JADRAQUE, LAS",2,1.01
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19287,"TORTUERA",2,1.01
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19246,"SAELICES DE LA SAL",2,0.85
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19070,"CASA DE UCEDA",2,0.82
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19154,"INVIERNAS, LAS",2,0.8
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19184,"MILLANA",2,0.74
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19013,"ALCOROCHES",2,0.62
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19201,"OLMEDA DE COBETA",2,0.61
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19244,"SACECORBO",2,0.6
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19217,"PERALVECHE",2,0.57
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19043,"ATANZÓN",2,0.55
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19147,"HUÉRMECES DEL CERRO",2,0.53
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19307,"VALDESOTOS",2,0.45
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19146,"HUERCE, LA",2,0.42
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19233,"RENERA",2,0.4
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19306,"VALDERREBOLLO",2,0.36
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19308,"VALFERMOSO DE TAJUÑA",2,0.23
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19134,"HERRERÍA",2,0.21
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19296,"UTANDE",2,0.18
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19019,"ALIQUE",2,0.13
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19114,"ESPLEGARES",2,0.1
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19091,"COGOLLOR",2,0.06
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19204,"OREA",2,0.05
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19116,"ESTRIÉGANA",2,0.04
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19079,"CASTILNUEVO",2,0.03
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19023,"ALOCÉN",2,0.02
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19177,"MEDRANDA",2,0.02
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19243,"RUEDA DE LA SIERRA",2,0.02
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19999,"OTRA PROVINCIA",1,122
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19167,"MALAGUILLA",1,15
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19188,"MOCHALES",1,3
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19281,"TORREMOCHA DE JADRAQUE",1,2.5
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19112,"ESCOPETE",1,2
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19034,"ANQUELA DEL PEDREGAL",1,1.67
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19004,"ALAMINOS",1,1
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19318,"VILLANUEVA DE ARGECILLA",1,1
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19015,"ALDEANUEVA DE GUADALAJARA",1,0.8
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19191,"MONASTERIO",1,0.56
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19047,"BAIDES",1,0.5
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19119,"FUENCEMILLÁN",1,0.4
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19001,"ABÁNADES",1,0.35
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19277,"TORRECUADRADA DE MOLINA",1,0.35
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19272,"TORDESILOS",1,0.25
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19238,"RIOFRÍO DEL LLANO",1,0.2
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19901,"SEMILLAS",1,0.2
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19183,"MILMARCOS",1,0.16
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19042,"ARROYO DE LAS FRAGUAS",1,0.15
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19181,"MIEDES DE ATIENZA",1,0.08
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19052,"BODERA, LA",1,0.06
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19074,"CASPUEÑAS",1,0.04
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19255,"SETILES",1,0.03
08,"CASTILLA-MANCHA",19,"GUADALAJARA",19010,"ALCOLEA DE LAS PEÑAS",1,0.02
